
hsa-miR-598	-0.932859
hsa-miR-1184	-1.299292
hsa-miR-611	-4.08418
hsa-miR-616	-3.7819
hsa-miR-1183	184.9199
hsa-miR-1229	4.78257
hsa-miR-1226	-3.691481
hsa-miR-193b*	-2.092457
hsa-miR-203	-1.888346
hsa-miR-202	16.5131
hsa-miR-671-3p	0.18707
hsa-miR-204	2.12953
hsa-miR-28-3p	-3.660213
hsa-miR-23a*	-1.081199
hsa-miR-759	-2.23727
hsa-miR-758	-1.8940479
hsa-miR-122*	-1.251643
hsa-miR-3912	-1.194464
hsa-miR-579	-1.2091261
hsa-miR-16-2*	7.41852
hsa-miR-219-1-3p	-6.0478
hsa-miR-126*	3.04243
hsa-miR-573	-2.7087074
hsa-miR-572	100.08532
hsa-miR-571	-0.6682589
hsa-miR-570	-0.2293218
hsa-miR-577	-0.459872
hsa-miR-575	120.768
hsa-miR-103-2*	7.60816
hsa-miR-182	-2.835006
hsa-miR-183	-0.403652
hsa-miR-186	5.88993
hsa-miR-187	-4.448626
hsa-miR-184	0.885305
hsa-miR-185	59.3543
hsa-miR-616*	-0.670383
hsa-miR-371-3p	2.4787678
hsa-miR-590-5p	8.07687
hsa-miR-196a	6.48692
hsa-miR-196b	6.25216
hsa-miR-374c	-2.61807
hsa-miR-1226*	46.8485
hsa-miR-3611	-0.6886453
hsa-miR-3612	-2.477835
hsa-miR-2276	82.3651
hsa-miR-3615	-2.98057
hsa-miR-3168	-3.74119
hsa-miR-3617	6.56695
hsa-miR-3166	-2.74154
hsa-miR-3167	-1.3611207
hsa-miR-3164	-1.72756
hsa-miR-3165	-3.32273
hsa-miR-3162	616.858
hsa-miR-2278	98.4945
hsa-miR-3160	-4.31648
hsa-miR-125b-1*	-3.469028
hsa-miR-98	1.235246
hsa-miR-1272	-4.23687
hsa-miR-1299	29.8803
hsa-miR-182*	-2.0079574
hsa-miR-1292	-5.76107
hsa-miR-634	1.8699163
hsa-miR-504	-2.7674588
hsa-miR-551b	0.401409
hsa-miR-1296	1.940033
hsa-miR-1297	-3.003441
hsa-miR-1294	9.74689
hsa-miR-1295	-3.50579
hsa-miR-18b	0.4075526
hsa-miR-18a	-0.260983
hsa-miR-509-5p	-3.49717
hsa-miR-320a	133.5495
hsa-miR-1224-3p	3.6071
hsa-miR-550a	3.69575
hsa-miR-144	517.758
hsa-miR-3130-5p	-4.8453
hsa-miR-141	-0.350549
hsa-miR-410	-0.7255516
hsa-miR-9	-2.291793
hsa-miR-3622b-3p	-2.787711
hsa-miR-585	-1.32063
hsa-miR-544b	-1.179977
hsa-miR-3186-5p	8.48069
hsa-miR-191*	15.36056
